,cluster,userId
5454,1,131434
5455,1,131435
5456,2,131436
5457,1,131437
5458,3,131438
5459,3,131439
5460,1,131440
5461,1,131441
5462,1,131442
5463,1,131443
5464,1,131444
5465,2,131445
5466,0,131446
5467,2,131447
5468,3,131448
5469,2,131449
5470,2,131450
5471,1,131451
5472,1,131452
5473,2,131453
5474,3,131454
5475,3,131455
5476,1,131456
5477,2,131457
5478,3,131458
5479,1,131459
5480,3,131460
5481,1,131461
5482,1,131462
5483,3,131463
5484,0,131464
5485,3,131465
5486,3,131466
5487,1,131467
5488,3,131468
5489,1,131469
5490,1,131470
5491,1,131471
5492,3,131472
5493,1,131473
5494,1,131474
5495,1,131475
5496,0,131476
5497,0,131477
5498,1,131478
5499,1,131479
5500,1,131480
5501,3,131481
5502,1,131482
5503,2,131483
5504,2,131484
5505,3,131485
5506,1,131486
5507,2,131487
5508,2,131488
5509,2,131489
5510,1,131490
5511,1,131491
5512,1,131492
5513,2,131493
5514,1,131494
5515,3,131495
5516,1,131496
5517,3,131497
5518,2,131498
5519,1,131499
5520,2,131500
5521,1,131501
5522,3,131502
5523,1,131503
5524,2,131504
5525,1,131505
5526,2,131506
5527,0,131507
5528,1,131508
5529,2,131509
5530,2,131510
5531,1,131511
5532,1,131512
5533,1,131513
5534,1,131514
5535,2,131515
5536,2,131516
5537,2,131517
5538,3,131518
5539,1,131519
5540,3,131520
5541,3,131521
5542,2,131522
5543,1,131523
5544,0,131524
5545,2,131525
5546,1,131526
5547,1,131527
5548,0,131528
5549,1,131530
5550,3,131531
5551,1,131532
5552,1,131533
5553,3,131534
5554,3,131535
5555,3,131536
5556,3,131537
5557,2,131538
5558,1,131539
5559,2,131540
5560,1,131541
5561,3,131542
5562,0,131543
5563,3,131544
5564,2,131545
5565,2,131546
5566,3,131547
5567,3,131548
5568,3,131549
5569,0,131550
5570,1,131551
5571,1,131552
5572,2,131553
5573,3,131554
5574,1,131555
5575,1,131556
5576,2,131557
5577,0,131558
5578,3,131559
5579,2,131560
5580,1,131561
5581,3,131562
5582,3,131563
5583,3,131564
5584,1,131565
5585,1,131566
5586,1,131567
5587,2,131568
5588,3,131569
5589,1,131570
5590,3,131571
5591,1,131572
5592,1,131573
5593,2,131574
5594,1,131575
5595,1,131576
5596,3,131577
5597,3,131578
5598,0,131579
5599,0,131580
5600,3,131581
5601,1,131582
5602,3,131583
5603,1,131584
5604,3,131585
5605,3,131586
5606,3,131587
5607,1,131588
5608,1,131589
5609,2,131590
5610,1,131591
5611,1,131592
5612,0,131593
5613,2,131594
5614,1,131595
5615,1,131596
5616,1,131597
5617,3,131598
5618,1,131599
5619,3,131600
5620,3,131601
5621,1,131602
5622,2,131603
5623,1,131604
5624,3,131605
5625,3,131606
5626,2,131607
5627,2,131608
5628,3,131609
5629,2,131610
5630,1,131611
5631,3,131612
5632,1,131613
5633,2,131614
5634,3,131615
5635,1,131616
5636,3,131617
5637,1,131618
5638,1,131619
5639,1,131620
5640,1,131621
5641,3,131622
5642,0,131623
5643,1,131624
5644,2,131625
5645,2,131626
5646,1,131627
5647,3,131628
5648,1,131629
5649,2,131630
5650,1,131631
5651,3,131632
5652,1,131633
5653,1,131634
5654,3,131635
5655,1,131636
5656,2,131637
5657,1,131638
5658,3,131639
5659,2,131640
5660,1,131641
5661,3,131642
5662,3,131643
5663,1,131644
5664,0,131645
5665,1,131646
5666,3,131647
5667,1,131648
5668,1,131649
5669,3,131650
5670,3,131651
5671,3,131652
5672,1,131653
5673,2,131654
5674,2,131655
5675,1,131656
5676,0,131657
5677,3,131658
5678,0,131659
5679,1,131660
5680,3,131661
5681,2,131662
5682,1,131663
5683,1,131664
5684,3,131665
5685,0,131666
5686,1,131667
5687,1,131668
5688,1,131669
5689,1,131670
5690,1,131671
5691,3,131672
5692,2,131673
5693,1,131674
5694,1,131675
5695,3,131676
5696,3,131677
5697,3,131678
5698,2,131679
5699,0,131680
5700,3,131681
5701,1,131682
5702,3,131683
5703,1,131684
5704,1,131685
5705,2,131686
5706,1,131687
5707,0,131688
5708,3,131689
5709,1,131690
5710,3,131691
5711,0,131692
5712,1,131693
5713,3,131694
5714,1,131695
5715,0,131696
5716,1,131697
5717,1,131698
5718,2,131699
5719,2,131700
5720,3,131701
5721,1,131702
5722,3,131703
5723,2,131704
5724,1,131705
5725,3,131706
5726,0,131707
5727,2,131708
5728,1,131709
5729,1,131710
5730,0,131711
5731,0,131712
5732,1,131713
5733,1,131714
5734,3,131715
5735,0,131716
5736,3,131717
5737,3,131718
5738,3,131719
5739,3,131720
5740,1,131721
5741,3,131722
5742,3,131723
5743,1,131724
5744,2,131725
5745,1,131726
5746,3,131727
5747,2,131728
5748,3,131729
5749,1,131730
5750,3,131731
5751,2,131732
5752,3,131733
5753,2,131734
5754,0,131735
5755,3,131736
5756,0,131737
5757,1,131738
5758,3,131739
5759,2,131741
5760,1,131742
5761,1,131743
5762,1,131744
5763,0,131745
5764,2,131746
5765,1,131747
5766,1,131748
5767,2,131749
5768,1,131750
5769,1,131751
5770,1,131752
5771,1,131753
5772,1,131754
5773,1,131755
5774,0,131756
5775,3,131757
5776,3,131758
5777,0,131759
5778,0,131760
5779,1,131761
5780,1,131762
5781,3,131763
5782,3,131764
5783,1,131765
5784,0,131766
5785,1,131767
5786,1,131768
5787,2,131769
5788,0,131770
5789,1,131771
5790,1,131772
5791,2,131773
5792,3,131774
5793,1,131775
5794,3,131776
5795,3,131777
5796,2,131778
5797,1,131779
5798,0,131780
5799,3,131781
5800,1,131782
5801,0,131783
5802,1,131784
5803,1,131785
5804,1,131786
5805,1,131787
5806,2,131788
5807,1,131789
5808,0,131790
5809,3,131791
5810,3,131792
5811,1,131793
5812,3,131794
5813,1,131795
5814,3,131796
5815,3,131797
5816,1,131798
5817,3,131799
5818,3,131800
5819,0,131801
5820,2,131802
5821,3,131803
5822,1,131804
5823,1,131805
5824,3,131806
5825,2,131807
5826,1,131808
5827,2,131809
5828,3,131810
5829,2,131811
5830,2,131812
5831,1,131813
5832,0,131814
5833,3,131815
5834,1,131816
5835,1,131817
5836,2,131818
5837,1,131819
5838,1,131820
5839,1,131821
5840,3,131822
5841,1,131823
5842,0,131824
5843,3,131825
5844,2,131826
5845,1,131827
5846,1,131828
5847,2,131829
5848,2,131830
5849,2,131831
5850,1,131832
5851,1,131833
5852,1,131834
5853,1,131836
5854,1,131837
5855,1,131838
5856,1,131839
5857,3,131840
5858,1,131841
5859,1,131842
5860,3,131843
5861,1,131844
5862,3,131845
5863,1,131846
5864,1,131847
5865,1,131848
5866,3,131849
5867,1,131850
5868,1,131851
5869,1,131852
5870,0,131853
5871,0,131854
5872,0,131855
5873,3,131856
5874,1,131857
5875,2,131858
5876,3,131859
5877,3,131860
5878,1,131861
5879,1,131862
5880,3,131863
5881,1,131864
5882,3,131865
5883,1,131866
5884,1,131867
5885,3,131868
5886,2,131869
5887,3,131870
5888,0,131871
5889,3,131872
5890,3,131873
5891,3,131874
5892,1,131875
5893,3,131876
5894,1,131877
5895,2,131878
5896,1,131879
5897,3,131881
5898,1,131882
5899,2,131883
5900,1,131884
5901,0,131885
5902,1,131886
5903,1,131887
5904,3,131888
5905,1,131889
5906,3,131890
5907,1,131891
5908,3,131892
5909,1,131893
5910,1,131894
5911,1,131895
5912,1,131896
5913,3,131897
5914,3,131898
5915,3,131899
5916,1,131900
5917,1,131901
5918,3,131902
5919,3,131904
5920,2,131905
5921,3,131906
5922,1,131907
5923,3,131908
5924,1,131909
5925,0,131910
5926,1,131911
5927,3,131912
5928,1,131913
5929,2,131914
5930,2,131915
5931,1,131916
5932,1,131917
5933,2,131918
5934,1,131919
5935,3,131920
5936,2,131921
5937,1,131922
5938,1,131923
5939,1,131924
5940,0,131925
5941,1,131926
5942,1,131927
5943,1,131928
5944,1,131929
5945,1,131930
5946,2,131931
5947,0,131932
5948,3,131933
5949,1,131934
5950,1,131935
5951,2,131936
5952,3,131937
5953,2,131938
5954,1,131939
5955,2,131940
5956,1,131941
5957,0,131942
5958,1,131943
5959,2,131944
5960,3,131945
5961,1,131946
5962,2,131947
5963,1,131948
5964,3,131949
5965,0,131950
5966,2,131951
5967,1,131952
5968,3,131953
5969,2,131954
5970,2,131955
5971,1,131956
5972,1,131957
5973,3,131958
5974,1,131959
5975,2,131960
5976,1,131961
5977,1,131962
5978,3,131963
5979,1,131964
5980,3,131965
5981,3,131966
5982,3,131967
5983,1,131968
5984,3,131969
5985,0,131970
5986,1,131971
5987,3,131972
5988,3,131973
5989,3,131974
5990,1,131975
5991,3,131976
5992,1,131977
5993,1,131978
5994,1,131979
5995,3,131980
5996,3,131981
5997,2,131982
5998,0,131983
5999,1,131984
6000,2,131985
6001,1,131986
6002,2,131987
6003,3,131988
6004,1,131989
6005,3,131990
6006,2,131991
6007,3,131992
6008,2,131993
6009,2,131994
6010,1,131995
6011,3,131996
6012,2,131997
6013,3,131998
6014,2,131999
6015,3,132000
6016,1,132001
6017,1,132002
6018,3,132003
6019,1,132004
6020,2,132005
6021,1,132006
6022,1,132007
6023,3,132008
6024,3,132009
6025,2,132010
6026,2,132011
6027,3,132012
6028,3,132013
6029,1,132014
6030,0,132015
6031,2,132016
6032,1,132017
6033,1,132018
6034,0,132019
6035,1,132020
6036,3,132021
6037,0,132022
6038,3,132023
6039,3,132024
6040,1,132025
6041,0,132026
6042,3,132027
6043,3,132028
6044,3,132029
6045,3,132030
6046,1,132031
6047,3,132032
6048,1,132033
6049,0,132034
6050,2,132035
6051,0,132036
6052,0,132037
6053,3,132038
6054,3,132039
6055,1,132040
6056,3,132041
6057,0,132042
6058,1,132043
6059,1,132044
6060,1,132045
6061,3,132046
6062,1,132047
6063,2,132048
6064,2,132049
6065,2,132050
6066,2,132051
6067,2,132052
6068,1,132053
6069,1,132054
6070,2,132055
6071,0,132056
6072,1,132057
6073,3,132058
6074,3,132059
6075,2,132060
6076,3,132061
6077,2,132062
6078,3,132063
6079,1,132064
6080,2,132065
6081,3,132066
6082,1,132067
6083,1,132068
6084,2,132069
6085,2,132070
6086,1,132071
6087,0,132072
6088,2,132073
6089,1,132074
6090,0,132075
6091,2,132076
6092,3,132077
6093,0,132078
6094,1,132079
6095,1,132080
6096,1,132081
6097,2,132082
6098,3,132083
6099,1,132084
6100,1,132085
6101,1,132086
6102,3,132087
6103,3,132089
6104,1,132090
6105,1,132091
6106,2,132092
6107,0,132093
6108,0,132094
6109,3,132095
6110,3,132096
6111,0,132097
6112,3,132098
6113,1,132099
6114,1,132100
6115,1,132101
6116,2,132102
6117,3,132103
6118,0,132104
6119,2,132105
6120,1,132106
6121,1,132107
6122,2,132108
6123,2,132109
6124,1,132110
6125,3,132111
6126,0,132112
6127,0,132113
6128,0,132114
6129,2,132115
6130,0,132116
6131,3,132117
6132,2,132118
6133,1,132119
6134,1,132120
6135,3,132122
6136,3,132123
6137,1,132124
6138,1,132125
6139,1,132126
6140,0,132127
6141,3,132128
6142,3,132130
6143,1,132131
6144,1,132132
6145,3,132133
6146,2,132134
6147,1,132135
6148,3,132136
6149,1,132137
6150,1,132138
6151,1,132139
6152,1,132140
6153,1,132141
6154,3,132142
6155,2,132144
6156,1,132145
6157,3,132146
6158,3,132147
6159,2,132148
6160,1,132149
6161,3,132150
6162,1,132151
6163,1,132152
6164,2,132153
6165,3,132154
6166,2,132155
6167,1,132156
6168,2,132157
6169,2,132158
6170,2,132159
6171,2,132160
6172,0,132161
6173,1,132162
6174,1,132163
6175,0,132164
6176,1,132165
6177,1,132166
6178,3,132167
6179,1,132168
6180,3,132169
6181,1,132171
6182,1,132172
6183,0,132173
6184,2,132174
6185,1,132175
6186,3,132176
6187,1,132177
6188,1,132178
6189,0,132179
6190,3,132180
6191,0,132181
6192,3,132182
6193,1,132183
6194,3,132184
6195,3,132185
6196,0,132186
6197,1,132187
6198,1,132188
6199,2,132190
6200,1,132191
6201,3,132192
6202,2,132193
6203,3,132194
6204,3,132195
6205,3,132196
6206,1,132197
6207,1,132198
6208,3,132200
6209,2,132201
6210,1,132202
6211,1,132203
6212,1,132204
6213,1,132205
6214,2,132207
6215,1,132208
6216,1,132209
6217,0,132210
6218,3,132211
6219,0,132212
6220,2,132213
6221,3,132214
6222,1,132215
6223,3,132216
6224,1,132217
6225,3,132218
6226,3,132219
6227,1,132220
6228,3,132221
6229,3,132222
6230,1,132223
6231,1,132224
6232,3,132225
6233,0,132226
6234,3,132227
6235,3,132228
6236,3,132229
6237,1,132230
6238,3,132231
6239,2,132232
6240,3,132233
6241,1,132234
6242,1,132235
6243,2,132236
6244,3,132237
6245,3,132238
6246,2,132239
6247,3,132240
6248,3,132241
6249,3,132242
6250,1,132243
6251,3,132244
6252,1,132245
6253,1,132246
6254,1,132247
6255,2,132248
6256,3,132249
6257,2,132250
6258,3,132251
6259,3,132252
6260,0,132253
6261,3,132254
6262,3,132255
6263,2,132256
6264,1,132257
6265,1,132258
6266,1,132259
6267,1,132260
6268,1,132261
6269,2,132262
6270,3,132263
6271,3,132264
6272,1,132265
6273,3,132266
6274,2,132267
6275,1,132268
6276,3,132269
6277,0,132270
6278,3,132271
6279,1,132272
6280,3,132273
6281,2,132274
6282,3,132275
6283,2,132276
6284,2,132277
6285,0,132278
6286,2,132279
6287,3,132280
6288,1,132281
6289,2,132282
6290,1,132283
6291,3,132284
6292,3,132285
6293,1,132286
6294,3,132287
6295,3,132288
6296,3,132289
6297,3,132290
6298,2,132291
6299,3,132292
6300,3,132293
6301,1,132294
6302,1,132295
6303,3,132296
6304,1,132297
6305,2,132298
6306,3,132299
6307,3,132300
6308,1,132301
6309,3,132302
6310,1,132303
6311,2,132304
6312,0,132305
6313,1,132306
6314,2,132307
6315,0,132308
6316,1,132309
6317,3,132310
6318,1,132311
6319,3,132312
6320,2,132314
6321,2,132315
6322,1,132316
6323,1,132317
6324,1,132318
6325,3,132319
6326,1,132320
6327,2,132321
6328,1,132322
6329,1,132323
6330,2,132324
6331,1,132325
6332,3,132326
6333,3,132327
6334,3,132328
6335,0,132329
6336,1,132330
6337,0,132331
6338,3,132332
6339,0,132333
6340,3,132334
6341,3,132335
6342,3,132336
6343,3,132337
6344,3,132338
6345,1,132339
6346,1,132340
6347,1,132341
6348,3,132342
6349,1,132343
6350,1,132344
6351,1,132345
6352,2,132346
6353,1,132347
6354,0,132348
6355,3,132349
6356,2,132350
6357,2,132351
6358,0,132352
6359,1,132353
6360,3,132354
6361,2,132355
6362,1,132356
6363,3,132357
6364,2,132358
6365,1,132360
6366,1,132361
6367,3,132362
6368,2,132363
6369,1,132364
6370,0,132365
6371,1,132366
6372,2,132367
6373,2,132368
6374,1,132369
6375,3,132370
6376,2,132371
6377,1,132372
6378,3,132373
6379,2,132374
6380,1,132375
6381,3,132376
6382,1,132377
6383,1,132378
6384,3,132379
6385,1,132380
6386,1,132381
6387,1,132382
6388,3,132383
6389,3,132384
6390,1,132385
6391,3,132386
6392,1,132387
6393,1,132388
6394,2,132389
6395,2,132390
6396,0,132391
6397,3,132392
6398,1,132393
6399,1,132394
6400,1,132395
6401,3,132396
6402,3,132397
6403,2,132398
6404,0,132399
6405,3,132400
6406,3,132401
6407,0,132402
6408,3,132403
6409,1,132404
6410,2,132405
6411,1,132406
6412,1,132407
6413,1,132408
6414,3,132409
6415,3,132410
6416,1,132411
6417,2,132412
6418,3,132413
6419,1,132414
6420,2,132415
6421,1,132417
6422,0,132418
6423,1,132419
6424,2,132420
6425,2,132421
6426,1,132422
6427,3,132423
6428,2,132424
6429,2,132425
6430,1,132426
6431,3,132427
6432,2,132428
6433,1,132429
6434,1,132430
6435,2,132431
6436,1,132432
6437,2,132433
6438,0,132434
6439,2,132435
6440,3,132436
6441,2,132437
6442,3,132438
6443,1,132439
6444,3,132440
6445,3,132441
6446,3,132442
6447,1,132443
6448,2,132444
6449,1,132445
6450,2,132446
6451,1,132447
6452,2,132448
6453,3,132449
6454,1,132450
6455,1,132451
6456,1,132452
6457,1,132453
6458,1,132454
6459,1,132455
6460,3,132456
6461,2,132458
6462,1,132459
6463,2,132460
6464,2,132461
6465,1,132462
6466,0,132463
6467,2,132464
6468,0,132465
6469,1,132466
6470,3,132467
6471,3,132468
6472,1,132469
6473,1,132470
6474,3,132471
6475,1,132472
6476,1,132473
6477,3,132474
6478,1,132475
6479,1,132476
6480,3,132477
6481,1,132478
6482,1,132479
6483,1,132480
6484,2,132481
6485,1,132482
6486,2,132483
6487,1,132484
6488,1,132485
6489,1,132486
6490,1,132487
6491,3,132488
6492,3,132489
6493,2,132490
6494,3,132491
6495,2,132492
6496,1,132493
6497,1,132494
6498,3,132495
6499,3,132496
6500,3,132497
6501,3,132498
6502,1,132499
6503,0,132500
6504,1,132501
6505,1,132502
6506,3,132503
6507,3,132504
6508,0,132505
6509,1,132506
6510,2,132508
6511,1,132509
6512,1,132510
6513,1,132511
6514,3,132513
6515,1,132514
6516,2,132515
6517,2,132516
6518,3,132517
6519,1,132518
6520,2,132519
6521,1,132520
6522,1,132521
6523,1,132522
6524,2,132523
6525,1,132524
6526,1,132525
6527,3,132526
6528,1,132527
6529,1,132528
6530,1,132529
6531,1,132530
6532,0,132531
6533,3,132532
6534,3,132533
6535,3,132534
6536,1,132535
6537,1,132536
6538,3,132537
6539,3,132538
6540,1,132539
6541,1,132540
6542,1,132541
6543,0,132542
6544,3,132543
6545,3,132544
6546,3,132545
6547,1,132546
6548,3,132547
6549,2,132548
6550,0,132549
6551,3,132550
6552,1,132551
6553,3,132552
6554,3,132553
6555,2,132554
6556,1,132555
6557,3,132556
6558,3,132557
6559,1,132558
6560,0,132559
6561,1,132560
6562,2,132561
6563,1,132562
6564,3,132563
6565,3,132564
6566,1,132565
6567,3,132566
6568,0,132567
6569,1,132568
6570,3,132569
6571,2,132570
6572,2,132571
6573,1,132572
6574,1,132573
6575,1,132574
6576,1,132575
6577,1,132576
6578,3,132577
6579,1,132578
6580,1,132579
6581,1,132580
6582,1,132581
6583,3,132582
6584,3,132583
6585,3,132584
6586,3,132585
6587,3,132586
6588,2,132587
6589,1,132588
6590,2,132589
6591,2,132590
6592,1,132591
6593,1,132592
6594,1,132593
6595,1,132594
6596,1,132595
6597,2,132596
6598,3,132597
6599,0,132598
6600,1,132599
6601,2,132600
6602,1,132601
6603,3,132602
6604,1,132603
6605,0,132604
6606,2,132605
6607,0,132606
6608,1,132607
6609,3,132608
6610,1,132609
6611,1,132610
6612,1,132611
6613,2,132612
6614,1,132613
6615,0,132614
6616,2,132615
6617,3,132616
6618,1,132617
6619,3,132618
6620,2,132619
6621,3,132620
6622,2,132621
6623,3,132622
6624,1,132623
6625,3,132624
6626,2,132625
6627,2,132626
6628,2,132627
6629,2,132628
6630,1,132629
6631,0,132630
6632,3,132631
6633,3,132632
6634,3,132633
6635,3,132634
6636,0,132635
6637,1,132636
6638,2,132637
6639,1,132638
6640,1,132639
6641,1,132640
6642,1,132641
6643,1,132642
6644,2,132643
6645,2,132644
6646,3,132645
6647,0,132646
6648,2,132647
6649,2,132648
6650,2,132649
6651,2,132650
6652,0,132651
6653,3,132652
6654,1,132653
6655,1,132654
6656,3,132655
6657,0,132656
6658,1,132657
6659,3,132658
6660,3,132659
6661,2,132660
6662,3,132661
6663,3,132662
6664,2,132663
6665,1,132664
6666,1,132665
6667,2,132666
6668,1,132667
6669,1,132668
6670,1,132669
6671,0,132670
6672,3,132671
6673,1,132672
6674,1,132673
6675,1,132674
6676,2,132675
6677,1,132676
6678,1,132677
6679,1,132678
6680,1,132679
6681,3,132680
6682,3,132681
6683,2,132682
6684,2,132683
6685,0,132684
6686,1,132685
6687,3,132686
6688,2,132687
6689,1,132688
6690,1,132689
6691,3,132690
6692,3,132691
6693,2,132692
6694,3,132693
6695,2,132694
6696,0,132695
6697,2,132696
6698,3,132697
6699,2,132698
6700,3,132699
6701,3,132700
6702,2,132701
6703,1,132702
6704,1,132703
6705,3,132704
6706,1,132705
6707,3,132706
6708,3,132707
6709,3,132708
6710,1,132709
6711,1,132710
6712,2,132711
6713,2,132712
6714,3,132713
6715,1,132714
6716,3,132715
6717,1,132716
6718,3,132717
6719,1,132718
6720,3,132719
6721,3,132720
6722,1,132721
6723,3,132722
6724,1,132723
6725,1,132724
6726,1,132725
6727,3,132726
6728,1,132727
6729,1,132728
6730,1,132729
6731,1,132730
6732,3,132732
6733,2,132733
6734,2,132734
6735,0,132735
6736,1,132736
6737,3,132738
6738,3,132739
6739,3,132740
6740,1,132741
6741,1,132742
6742,1,132743
6743,1,132744
6744,0,132745
6745,3,132746
6746,1,132747
6747,3,132748
6748,1,132749
6749,1,132750
6750,1,132751
6751,1,132752
6752,3,132753
6753,3,132754
6754,0,132755
6755,1,132756
6756,1,132757
6757,3,132758
6758,0,132759
6759,3,132760
6760,3,132761
6761,3,132762
6762,2,132763
6763,1,132764
6764,2,132765
6765,0,132766
6766,0,132767
6767,3,132768
6768,3,132769
6769,2,132770
6770,1,132771
6771,1,132772
6772,3,132773
6773,1,132774
6774,1,132775
6775,3,132776
6776,1,132777
6777,3,132778
6778,2,132779
6779,1,132780
6780,1,132781
6781,1,132782
6782,1,132783
6783,3,132784
6784,3,132785
6785,0,132786
6786,2,132787
6787,3,132788
6788,2,132789
6789,3,132790
6790,2,132791
6791,1,132792
6792,3,132793
6793,1,132794
6794,1,132795
6795,1,132796
6796,0,132797
6797,0,132798
6798,1,132799
6799,2,132800
6800,2,132801
6801,3,132802
6802,1,132804
6803,1,132805
6804,1,132806
6805,3,132807
6806,0,132808
6807,3,132809
6808,0,132810
6809,3,132811
6810,3,132812
6811,3,132813
6812,1,132814
6813,1,132815
6814,2,132816
6815,1,132817
6816,1,132818
6817,2,132819
6818,2,132820
6819,1,132821
6820,3,132822
6821,1,132823
6822,1,132824
6823,3,132825
6824,1,132826
6825,1,132827
6826,2,132828
6827,3,132829
6828,1,132830
6829,1,132831
6830,2,132832
6831,1,132833
6832,2,132835
6833,3,132836
6834,1,132837
6835,3,132838
6836,3,132839
6837,2,132840
6838,1,132841
6839,3,132842
6840,2,132843
6841,3,132844
6842,1,132845
6843,1,132846
6844,1,132847
6845,1,132848
6846,2,132849
6847,3,132850
6848,2,132851
6849,3,132852
6850,2,132853
6851,3,132854
6852,3,132855
6853,0,132856
6854,1,132857
6855,0,132858
6856,1,132859
6857,1,132860
6858,0,132861
6859,2,132862
6860,3,132863
6861,0,132864
6862,2,132865
6863,0,132866
6864,1,132867
6865,0,132868
6866,0,132869
6867,2,132870
6868,2,132871
6869,1,132872
6870,1,132873
6871,2,132874
6872,2,132875
6873,1,132876
6874,1,132877
6875,2,132878
6876,3,132879
6877,1,132880
6878,1,132881
6879,3,132882
6880,1,132883
6881,1,132884
6882,1,132885
6883,1,132886
6884,0,132887
6885,3,132888
6886,2,132889
6887,2,132890
6888,1,132891
6889,0,132892
6890,3,132893
6891,2,132894
6892,2,132895
6893,3,132896
6894,2,132897
6895,1,132898
6896,1,132899
6897,0,132900
6898,3,132901
6899,3,132902
6900,2,132903
6901,2,132904
6902,2,132905
6903,3,132906
6904,1,132907
6905,1,132908
6906,2,132909
6907,1,132910
6908,1,132911
6909,1,132912
6910,1,132913
6911,3,132914
6912,1,132915
6913,1,132916
6914,1,132917
6915,1,132918
6916,1,132919
6917,2,132920
6918,1,132921
6919,1,132922
6920,2,132923
6921,1,132924
6922,3,132925
6923,1,132926
6924,2,132927
6925,1,132928
6926,3,132929
6927,0,132930
6928,1,132931
6929,2,132932
6930,1,132933
6931,2,132934
6932,1,132935
6933,3,132936
6934,1,132937
6935,1,132938
6936,1,132939
6937,1,132940
6938,1,132941
6939,2,132942
6940,3,132943
6941,2,132944
6942,2,132945
6943,2,132946
6944,3,132948
6945,2,132949
6946,1,132950
6947,1,132951
6948,2,132952
6949,1,132953
6950,1,132954
6951,2,132955
6952,1,132956
6953,2,132957
6954,2,132958
6955,0,132959
6956,3,132960
6957,2,132961
6958,3,132962
6959,1,132963
6960,2,132964
6961,1,132965
6962,1,132966
6963,1,132967
6964,1,132968
6965,0,132969
6966,3,132970
6967,1,132971
6968,1,132972
6969,2,132973
6970,1,132974
6971,1,132975
6972,0,132976
6973,1,132977
6974,0,132978
6975,3,132979
6976,3,132980
6977,1,132981
6978,1,132982
6979,3,132983
6980,3,132984
6981,3,132985
6982,1,132986
6983,1,132987
6984,3,132988
6985,1,132989
6986,1,132990
6987,1,132991
6988,3,132992
6989,0,132993
6990,1,132994
6991,1,132995
6992,2,132996
6993,1,132997
6994,1,132998
6995,3,132999
6996,1,133000
6997,0,133001
6998,2,133002
6999,3,133003
7000,1,133004
7001,3,133005
7002,1,133006
7003,1,133007
7004,3,133008
7005,3,133009
7006,2,133010
7007,0,133011
7008,1,133012
7009,1,133013
7010,1,133014
7011,1,133015
7012,0,133016
7013,3,133017
7014,2,133018
7015,1,133019
7016,1,133020
7017,1,133021
7018,1,133022
7019,0,133023
7020,2,133024
7021,1,133025
7022,2,133026
7023,2,133027
7024,1,133028
7025,0,133029
7026,3,133030
7027,0,133031
7028,1,133032
7029,1,133033
7030,3,133034
7031,1,133035
7032,2,133036
7033,1,133037
7034,0,133038
7035,1,133039
7036,3,133040
7037,3,133041
7038,1,133042
7039,1,133043
7040,1,133044
7041,3,133045
7042,3,133046
7043,2,133047
7044,1,133048
7045,2,133049
7046,0,133050
7047,2,133051
7048,1,133052
7049,2,133053
7050,0,133054
7051,1,133055
7052,0,133056
7053,2,133058
7054,2,133059
7055,1,133060
7056,1,133061
7057,1,133062
7058,1,133063
7059,3,133064
7060,3,133065
7061,0,133066
7062,1,133067
7063,1,133068
7064,2,133069
7065,3,133070
7066,2,133071
7067,1,133072
7068,1,133073
7069,1,133074
7070,3,133075
7071,0,133076
7072,2,133078
7073,2,133079
7074,2,133080
7075,1,133081
7076,1,133082
7077,2,133083
7078,1,133084
7079,2,133085
7080,3,133086
7081,3,133087
7082,3,133088
7083,2,133089
7084,1,133090
7085,1,133091
7086,3,133092
7087,3,133093
7088,1,133094
7089,3,133095
7090,0,133096
7091,1,133097
7092,1,133098
7093,2,133099
7094,3,133100
7095,3,133101
7096,1,133102
7097,2,133103
7098,1,133104
7099,2,133105
7100,1,133106
7101,3,133107
7102,1,133108
7103,3,133109
7104,3,133110
7105,3,133111
7106,0,133112
7107,0,133113
7108,1,133114
7109,3,133115
7110,0,133116
7111,3,133117
7112,3,133118
7113,2,133119
7114,0,133120
7115,3,133121
7116,3,133122
7117,3,133123
7118,2,133124
7119,1,133125
7120,1,133126
7121,2,133127
7122,1,133128
7123,1,133129
7124,1,133130
7125,3,133131
7126,1,133132
7127,3,133133
7128,2,133134
7129,2,133135
7130,3,133136
7131,1,133137
7132,3,133138
7133,3,133139
7134,1,133140
7135,1,133141
7136,2,133142
7137,1,133143
7138,3,133144
7139,1,133145
7140,1,133146
7141,1,133147
7142,3,133148
7143,2,133149
7144,0,133150
7145,0,133151
7146,3,133152
7147,1,133153
7148,2,133154
7149,1,133155
7150,1,133156
7151,2,133157
7152,1,133158
7153,2,133159
7154,1,133160
7155,1,133161
7156,2,133162
7157,3,133163
7158,2,133164
7159,1,133165
7160,1,133166
7161,2,133167
7162,1,133168
7163,1,133169
7164,1,133170
7165,3,133171
7166,3,133172
7167,3,133173
7168,3,133174
7169,3,133175
7170,2,133176
7171,3,133177
7172,3,133178
7173,3,133179
7174,1,133180
7175,2,133181
7176,3,133182
7177,1,133183
7178,1,133184
7179,3,133185
7180,1,133186
7181,3,133187
7182,2,133188
7183,3,133189
7184,3,133190
7185,3,133191
7186,2,133192
7187,1,133193
7188,1,133194
7189,1,133195
7190,1,133196
7191,1,133197
7192,1,133198
7193,3,133199
7194,3,133200
7195,3,133201
7196,1,133202
7197,3,133203
7198,3,133204
7199,0,133205
7200,0,133206
7201,0,133208
7202,1,133209
